,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
419182,11E168A07858799B,electric_bike,2024-12-02 11:51:42.511,2024-12-02 13:38:13.604,E 81 St & Park Ave,7188.10,,,40.77677702,-73.9590097,40.77,-73.97,member
419185,257AFB12D62BD7FF,electric_bike,2024-12-09 12:02:07.331,2024-12-09 13:07:51.421,Central Park West & W 68 St,7079.06,,,40.7734066,-73.97782542,40.76,-73.99,casual
419189,50CA5DCC3259C1C1,electric_bike,2024-12-10 13:43:34.175,2024-12-10 13:55:23.373,West St & Liberty St,5184.08,,,40.711444,-74.014847,40.71,-74.01,member
419195,14BE9BEC18B3D22E,electric_bike,2024-12-13 02:23:29.149,2024-12-13 02:52:51.622,Perry St & Greenwich Ave,5955.12,,,40.735918,-74.000939,40.72,-74.02,member
419208,4EDCB0843580598A,electric_bike,2024-12-06 06:31:38.992,2024-12-06 07:58:03.105,Central Park West & W 68 St,7079.06,,,40.7734066,-73.97782542,40.72,-73.92,member
419211,EB65853A67862435,electric_bike,2024-12-13 16:11:42.804,2024-12-13 16:24:08.686,Westchester Ave & Longwood Ave,7909.07,,,40.819701,-73.901311,40.84,-73.93,member
419224,8F05565B48714447,electric_bike,2024-12-06 15:18:04.958,2024-12-06 15:51:15.061,E 32 St & Park Ave,6280.12,,,40.7457121,-73.98194829,40.75,-73.98,member
419234,E160C0C3DA779CF4,electric_bike,2024-12-03 15:38:11.788,2024-12-03 18:49:40.996,Convent Ave & W 135 St,7860.08,,,40.818215,-73.950988,40.8,-73.95,casual
419237,2C88E42F181030F6,electric_bike,2024-12-09 16:33:05.077,2024-12-09 16:43:29.425,E 160 St & Tinton Ave,7931.05,,,40.820302,-73.903944,40.84,-73.89,member
419241,4B5BA79BABC69210,electric_bike,2024-12-09 10:15:58.336,2024-12-09 10:22:05.924,St Marks Pl & 2 Ave,5669.10,,,40.7284186,-73.98713956,40.72,-74.0,member
419244,3BF5F04828903C81,electric_bike,2024-12-11 08:54:51.979,2024-12-11 09:01:24.128,Grand Concourse & E 166 St,8092.06,,,40.83196,-73.91956,40.82,-73.9,member
419247,FDB9B75F6350B47B,electric_bike,2024-12-12 14:50:39.933,2024-12-12 15:04:27.753,W 31 St & 7 Ave,6331.01,,,40.749156,-73.9916,40.74,-73.98,casual
419249,F66DA16A0760FB4A,electric_bike,2024-12-12 15:26:12.414,2024-12-12 15:53:33.252,Valentine Ave & E 183 St,8472.06,,,40.856987,-73.898237,40.82,-73.93,member
419258,28E04707716877FC,electric_bike,2024-12-08 10:32:04.098,2024-12-08 11:53:46.357,W 51 St & 6 Ave,6740.10,,,40.7606597,-73.98042047,40.77,-73.97,casual
419259,3C930F0CC9C63A8D,electric_bike,2024-12-08 09:34:33.929,2024-12-08 09:50:37.100,W 21 St & 6 Ave,6140.05,,,40.74173969,-73.99415556,40.74,-73.98,member
419262,BB2BD509FC885952,electric_bike,2024-12-08 18:52:52.194,2024-12-08 19:00:30.578,Franklin Ave & E 169 St,8118.02,,,40.83171,-73.90208,40.83,-73.88,member
419273,CD5F709E8E44038E,electric_bike,2024-12-12 13:02:30.179,2024-12-12 14:10:54.785,Columbus Ave & W 103 St,7595.17,,,40.7969347,-73.9643412291,40.8,-73.96,member
419276,3DBA76A077372582,electric_bike,2024-12-03 18:48:43.381,2024-12-03 19:01:07.398,9 Ave & W 33 St,6492.08,,,40.752568,-73.996765,40.77,-73.99,member
419277,D77388EC8220CFE7,electric_bike,2024-12-03 10:17:58.245,2024-12-03 11:21:47.995,Crescent Ave & Belmont Ave,8447.07,,,40.85391,-73.8866,40.86,-73.89,member
419279,FA7E6590434C5884,electric_bike,2024-12-02 21:11:35.852,2024-12-02 21:16:54.750,Macombs Pl & W 152 St,8029.28,,,40.826406,-73.937948,40.83,-73.94,member
419285,15A8234D4402DF47,electric_bike,2024-12-12 14:25:19.554,2024-12-12 14:47:59.962,Mott St & Prince St,5561.04,,,40.72317958,-73.99480012,40.72,-73.99,member
419293,AA7713F52248B744,electric_bike,2024-12-09 13:22:10.664,2024-12-09 13:49:35.766,Berry St & N 8 St,5379.09,,,40.7190095,-73.95852515,40.76,-73.96,member
419295,A980AFCB0E81E04B,electric_bike,2024-12-04 07:56:05.615,2024-12-04 08:20:25.866,Suffolk St & Stanton St,5445.02,,,40.72066442,-73.98517977,40.75,-73.97,member
419300,B7D6A06A5F8F21E8,electric_bike,2024-12-07 10:05:02.257,2024-12-07 10:17:06.294,E 58 St & 1 Ave (NW Corner),6723.10,,,40.759125,-73.962658,40.74,-73.98,member
419305,A4794A2E7BA0F40D,electric_bike,2024-12-09 12:07:25.255,2024-12-09 13:10:12.425,Louis Nine Blvd & Intervale Ave,8114.02,,,40.831998,-73.892686,40.82,-73.89,member
419313,85713202C42B0C93,electric_bike,2024-12-12 08:27:44.776,2024-12-12 09:27:48.639,E 16 St & Cortelyou Rd,3070.04,,,40.64173,-73.96364,40.64,-73.96,casual
419327,D38701125F27D2C0,electric_bike,2024-12-02 16:33:41.481,2024-12-02 16:45:07.973,Willis Ave & E 141 St,7759.08,,,40.81093,-73.921606,40.82,-73.92,member
419342,31C6BA59D763AD57,electric_bike,2024-12-12 15:23:59.596,2024-12-12 16:34:09.304,97 St & 23 Ave,6941.03,,,40.7683,-73.87331,40.78,-73.91,member
419343,2467DC74595D560E,electric_bike,2024-12-13 18:24:33.983,2024-12-13 18:45:54.545,W 74 St & Columbus Ave,7230.10,,,40.7785669,-73.97754961,40.81,-73.95,casual
419356,37325374B4640FF9,classic_bike,2024-12-03 07:20:14.333,2024-12-04 08:20:10.080,Parkside Ave & Flatbush Ave,3480.04,,,40.65563,-73.95968,,,casual
419359,40869479B74B47D2,electric_bike,2024-12-04 08:16:03.440,2024-12-04 09:24:44.381,46 Ave & 5 St,6286.02,,,40.74731,-73.95451,40.74,-73.93,casual
419367,4D7E5F802B368D38,electric_bike,2024-12-06 15:53:49.343,2024-12-06 16:01:03.129,,,,,40.75,-74.0,40.75,-74.0,casual
419369,91FC4441F1D3367D,electric_bike,2024-12-03 19:51:07.858,2024-12-03 20:51:17.917,,,,,40.75,-74.0,40.75,-74.0,casual
419370,16C9BCB4A31A8709,electric_bike,2024-12-04 20:47:28.895,2024-12-04 20:56:06.515,,,,,40.75,-74.0,40.75,-74.0,member
419371,BC637559253754C9,electric_bike,2024-12-02 12:23:02.909,2024-12-02 12:28:39.646,,,,,40.76,-74.0,40.76,-74.0,casual
419372,0889432064BB84B5,electric_bike,2024-12-05 14:06:10.133,2024-12-05 14:15:00.937,,,,,40.72,-74.0,40.72,-74.0,member
419373,A4D9D35D5127A43B,electric_bike,2024-12-10 13:47:33.872,2024-12-10 13:54:13.087,,,,,40.76,-74.0,40.76,-74.0,member
419378,EB828D16EFE95F13,electric_bike,2024-12-02 06:50:59.302,2024-12-02 07:05:03.033,,,,,40.76,-74.0,40.76,-74.0,member
419392,ACC98EE448E24038,electric_bike,2024-12-10 13:48:59.232,2024-12-10 14:03:54.617,58 St & Pier 4,3220.01,,,40.646475,-74.026081,40.65,-74.01,member
419394,CE7E7DD2D78372AD,electric_bike,2024-12-04 14:07:55.197,2024-12-04 15:10:23.790,W 120 St & Claremont Ave,7745.07,,,40.8109494,-73.9634,40.81,-73.96,member
419399,C6A09A374C6571E3,electric_bike,2024-12-12 13:51:08.660,2024-12-12 13:57:26.752,Nagle Ave & Ellwood St,8528.05,,,40.86012,-73.928489,40.85,-73.94,member
419402,AEF5F441105AB62E,electric_bike,2024-12-11 19:38:34.112,2024-12-11 19:48:28.677,Lenox Ave & W 126 St,7720.03,,,40.808442,-73.9452087,40.83,-73.94,member
419414,15CEBB5B7AE46069,electric_bike,2024-12-12 07:29:35.334,2024-12-12 08:45:42.772,Davis St & Jackson Ave,6278.05,,,40.745627,-73.945661,40.75,-73.97,member
419421,E5337E288AB9412D,electric_bike,2024-12-06 20:19:06.310,2024-12-06 21:01:35.040,Montgomery St & Franklin Ave,3776.05,,,40.666439306870814,-73.9605563879013,40.67,-73.96,member
419425,0E107FD5FC14C71A,electric_bike,2024-12-06 15:54:53.715,2024-12-06 16:15:26.461,Hancock St & Wyckoff Ave,4735.16,,,40.6972,-73.90674,40.69,-73.93,casual
419427,279CA09E42A89B99,electric_bike,2024-12-05 00:25:33.906,2024-12-05 01:41:35.395,Central Ave & Covert St,4550.05,,,40.68929,-73.90951,40.7,-73.91,casual
419429,BFE64DC96BC8EAB7,electric_bike,2024-12-03 16:47:58.275,2024-12-03 17:41:39.527,Frederick Douglass Blvd & W 129 St,7795.09,,,40.8125511,-73.9492286,40.81,-73.95,casual
419433,8DC221AAE4A73365,electric_bike,2024-12-08 14:04:07.388,2024-12-08 14:53:43.820,W 44 St & 11 Ave,6756.05,,,40.762009,-73.996975,40.76,-73.97,casual
419434,1068179EF0E864E0,electric_bike,2024-12-07 12:15:28.821,2024-12-07 13:11:04.950,10 St & 5 Ave,3842.08,,,40.6686273,-73.98700053,40.67,-73.99,casual
419452,E887DCF2FF4F2CC6,electric_bike,2024-12-04 09:22:01.732,2024-12-04 10:18:31.345,St Marks Pl & 2 Ave,5669.10,,,40.7284186,-73.98713956,40.76,-73.98,casual
419456,E4ED54C8CBE23227,electric_bike,2024-12-07 19:52:42.518,2024-12-07 21:12:13.470,W Broadway & Watts St,5569.07,,,40.72323,-74.00314,40.73,-73.99,member
419502,A3AAD887DD0A3473,electric_bike,2024-12-03 17:04:44.604,2024-12-03 18:18:19.852,Columbus Ave & W 95 St,7520.07,,,40.7919557,-73.968087,40.76,-73.98,member
419504,4C9EAF1A0ED56947,electric_bike,2024-12-04 08:02:21.587,2024-12-04 08:16:12.175,Broadway & Madison St,4483.10,,,40.68822,-73.91966,40.7,-73.91,member
419505,7899CD1DEEED2638,electric_bike,2024-12-12 15:52:53.610,2024-12-12 15:58:59.721,Allen St & Stanton St,5484.09,,,40.722055,-73.989111,40.72,-73.98,casual
419517,9DECC311386C7179,electric_bike,2024-12-04 11:24:13.808,2024-12-04 11:41:02.335,W 113 St & Broadway,7713.01,,,40.805973,-73.964928,40.79,-73.97,member
419524,24EE6ACC5023831C,electric_bike,2024-12-07 16:29:40.848,2024-12-07 16:45:33.634,Cauldwell Ave & E 161 St,7952.02,,,40.82188,-73.907521,40.84,-73.92,member
419532,5EC37263C004D76B,electric_bike,2024-12-12 13:34:13.586,2024-12-12 14:32:46.592,5 Ave & E 103 St,7511.19,,,40.7922553,-73.95249933,40.77,-73.98,member
419535,46826DD8F205235C,electric_bike,2024-12-06 17:41:46.639,2024-12-06 19:11:02.663,N 5 St & Northside Piers,5458.02,,,40.719876,-73.963865,40.77,-73.88,member
419536,DF74D2471D53E185,electric_bike,2024-12-12 09:06:53.694,2024-12-12 10:14:04.732,West St & Liberty St,5184.08,,,40.711444,-74.014847,40.71,-74.01,member
419543,9441918155DD0606,electric_bike,2024-12-06 16:41:04.804,2024-12-06 17:22:25.419,Grand St & Elizabeth St,5382.06,,,40.718822,-73.99596,40.71,-74.01,member
419547,9BA930297C5171F1,electric_bike,2024-12-12 21:14:39.745,2024-12-12 21:19:02.452,,,,,40.74,-74.01,40.74,-74.01,member
419548,DE35D059A395A630,electric_bike,2024-12-03 08:12:28.267,2024-12-03 08:15:29.699,,,,,40.76,-74.0,40.76,-74.0,member
419551,8A90AFBE982A63BF,electric_bike,2024-12-06 07:28:59.909,2024-12-06 08:31:05.269,,,,,40.71,-74.01,40.71,-74.01,casual
419552,035F92B3DC161A2D,electric_bike,2024-12-06 21:19:19.658,2024-12-06 21:23:28.888,,,,,40.72,-74.0,40.72,-74.0,member
419557,B72808A8041D271E,electric_bike,2024-12-08 12:21:51.489,2024-12-08 12:34:35.528,,,,,40.74,-73.98,40.74,-73.98,member
419558,1665A9522FB17301,electric_bike,2024-12-01 13:49:59.548,2024-12-01 14:45:29.422,,,,,40.76,-74.0,40.76,-74.0,member
419560,C84BD31BBE16A654,electric_bike,2024-12-12 16:20:22.337,2024-12-12 17:25:20.050,E 45 St & 3 Ave,6464.08,,,40.75255434,-73.97282625,40.77,-73.95,member
419566,CC4AF7CC80CA9B9C,electric_bike,2024-12-06 13:41:48.042,2024-12-06 13:43:35.478,E 160 St & Tinton Ave,7931.05,,,40.820302,-73.903944,40.82,-73.9,member
419567,5272DEF0E12D1ED3,electric_bike,2024-12-03 10:43:14.666,2024-12-03 12:02:15.264,W 37 St & 5 Ave,6398.06,,,40.75038009,-73.98338988,40.76,-73.97,member
419577,BFAF2CC4BE7F6A8A,electric_bike,2024-12-13 18:19:32.523,2024-12-13 18:48:01.440,E 167 St & Clay Ave,8088.01,,,40.83094,-73.91125,40.86,-73.88,casual
419583,CAA2C2A089420E9F,electric_bike,2024-12-08 16:40:52.708,2024-12-08 17:00:07.220,E 106 St & Lexington Ave,7504.18,,,40.791976,-73.945993,40.81,-73.94,member
419586,11496510FEA6CEB8,electric_bike,2024-12-02 09:22:12.816,2024-12-02 09:57:12.114,W 90 St & Amsterdam Ave,7458.09,,,40.79018,-73.97289,40.75,-73.99,member
419590,BEA0A613188F56E7,electric_bike,2024-12-11 08:20:49.433,2024-12-11 09:49:33.655,11 Ave & W 27 St,6425.04,,,40.751396,-74.005226,40.73,-74.01,member
419595,0C6D00395EA01DBD,electric_bike,2024-12-12 13:11:19.212,2024-12-12 14:15:14.477,5 Ave & E 103 St,7511.19,,,40.7922553,-73.95249933,40.77,-73.98,member
419601,34194DEC8A5C31BE,classic_bike,2024-12-11 09:23:07.072,2024-12-12 10:23:02.757,Putnam Ave & Throop Ave,4392.04,,,40.6851532,-73.94111,,,member
419607,845D9FA5C5E67E31,electric_bike,2024-12-09 08:08:34.778,2024-12-09 09:25:05.375,W 90 St & Amsterdam Ave,7458.09,,,40.79018,-73.97289,40.77,-73.95,member
419608,F00BE3E14C4B0118,electric_bike,2024-12-12 16:04:44.497,2024-12-12 16:18:37.923,5 Ave & E 103 St,7511.19,,,40.7922553,-73.95249933,40.8,-73.96,member
419615,52B23E7ADE07EFA8,electric_bike,2024-12-03 15:21:44.684,2024-12-03 15:51:05.965,5 Ave & E 103 St,7511.19,,,40.7922553,-73.95249933,40.77,-73.97,casual
419622,8BFDC30B05AE48A0,electric_bike,2024-12-02 08:41:11.127,2024-12-02 09:45:04.443,2 Ave & E 31 St,6197.11,,,40.74299,-73.97711,40.75,-73.97,casual
419637,51FFC8290C3ACA3D,electric_bike,2024-12-06 08:59:48.155,2024-12-06 09:11:41.265,1 Ave & E 68 St,6822.09,,,40.76500525,-73.95818491,40.75,-73.97,member
419645,20CA12200877641D,electric_bike,2024-12-13 20:37:00.929,2024-12-13 20:55:02.640,W 37 St & 10 Ave,6611.02,,,40.75660359,-73.9979009,40.75,-73.97,member
419650,8200FF07974799ED,electric_bike,2024-12-09 08:00:23.822,2024-12-09 08:06:55.266,E 165 St & Fox St,7966.02,,,40.82394,-73.894025,40.82,-73.9,member
419651,25F85C2B63C0F694,classic_bike,2024-12-12 08:01:46.303,2024-12-13 09:01:43.548,S 4 St & Wythe Ave,5204.05,,,40.71285887,-73.96590294,,,member
419657,44C814A5C7A9CE07,electric_bike,2024-12-12 15:05:58.630,2024-12-12 15:17:43.270,Steinway St & 28 Ave,6915.02,,,40.7656251,-73.9136695,40.76,-73.9,member
419663,4BB94902EE1821DA,electric_bike,2024-12-10 13:52:46.122,2024-12-10 14:04:33.467,Lenox Ave & W 115 St,7627.10,,,40.8011939,-73.9500739,40.8,-73.96,member
419666,FA587575091FF1CE,electric_bike,2024-12-07 20:05:52.183,2024-12-07 20:18:32.873,E 156 St & Brook Ave,7896.11,,,40.819823,-73.912411,40.84,-73.93,member
419668,8ABD0EBDB70D097C,electric_bike,2024-12-05 18:51:23.294,2024-12-05 20:13:36.710,E 81 St & York Ave,7084.12,,,40.7728384,-73.94989233,40.77,-73.95,member
419677,EF4069EA03082D1E,electric_bike,2024-12-10 13:32:02.095,2024-12-10 13:45:29.962,Maple St & New York Ave,3617.02,,,40.66104,-73.94795,40.66,-73.96,member
419682,D9E4694CF7FD2825,electric_bike,2024-12-02 16:26:56.770,2024-12-02 16:33:02.221,Broadway & W 138 St,7942.07,,,40.82182,-73.95353,40.82,-73.94,member
419690,B94E3C3FB5C5B987,classic_bike,2024-12-09 17:53:49.468,2024-12-10 18:53:44.216,Lenox Ave & W 133 St,7790.04,,,40.81296,-73.941878,,,member
419710,077C003761461ADA,electric_bike,2024-12-10 17:23:31.294,2024-12-10 18:08:28.612,Lenox Ave & W 133 St,7790.04,,,40.81296,-73.941878,40.86,-73.88,member
419711,28D133663C195989,electric_bike,2024-12-10 06:49:53.116,2024-12-10 07:17:07.794,E 7 St & Ave B,5584.05,,,40.7251285241158,-73.98131668567657,40.74,-73.99,member
419717,B27E03FE34FF0E58,classic_bike,2024-12-05 08:30:13.644,2024-12-06 09:30:08.728,Willoughby Ave & Tompkins Ave,4665.02,,,40.69425403,-73.94626915,,,member
419721,0BA6856D1B0D4716,electric_bike,2024-12-12 16:29:41.561,2024-12-12 16:33:46.528,N 7 St & Driggs Ave,5340.01,,,40.716967,-73.956388,40.71,-73.96,member
419731,A0AD013E2F3D99B5,electric_bike,2024-12-09 16:16:28.464,2024-12-09 16:28:58.211,Convent Ave & W 135 St,7860.08,,,40.818215,-73.950988,40.8,-73.94,member
419740,0C8C0006049076BF,electric_bike,2024-12-07 16:11:47.668,2024-12-07 16:27:07.810,Bainbridge Ave & E 198 St,8649.03,,,40.8684871,-73.8884559781,40.86,-73.9,member
419770,A2590865681F366C,electric_bike,2024-12-12 02:59:27.188,2024-12-12 06:09:46.386,Broadway & W 48 St,6708.04,,,40.76017739537783,-73.98486793041229,40.82,-73.95,casual
419776,97ACB398CF9FA83C,electric_bike,2024-12-12 13:45:28.669,2024-12-12 15:06:05.312,University Pl & E 14 St,5905.14,,,40.734814,-73.992085,40.72,-73.99,member
419778,D1C8546D8E830140,electric_bike,2024-12-10 18:07:37.198,2024-12-10 18:10:00.670,Lenox Ave & W 126 St,7720.03,,,40.808442,-73.9452087,40.81,-73.95,member
419779,1CE84BC1E8715784,electric_bike,2024-12-10 16:28:17.444,2024-12-10 16:55:30.680,Lenox Ave & W 126 St,7720.03,,,40.808442,-73.9452087,40.81,-73.94,member
419786,234F2C518D240CF0,electric_bike,2024-12-12 15:00:40.419,2024-12-12 16:21:47.192,Park Ave & E 179 St,8374.02,,,40.85014,-73.89818,40.84,-73.9,member
419793,9E9B24F8924FC733,electric_bike,2024-12-06 13:49:50.188,2024-12-06 14:45:06.923,6 Ave & Broome St,5610.09,,,40.72431,-74.00473,40.72,-74.0,casual
419796,66001E058DB532ED,electric_bike,2024-12-01 13:12:13.091,2024-12-01 13:34:20.403,Carlton Ave & Dean St,4199.12,,,40.6809741,-73.9710097,40.68,-73.98,member
419804,87A990526FBCD7FD,electric_bike,2024-12-10 08:25:24.157,2024-12-10 08:35:35.309,Adam Clayton Powell Blvd & W 115 St,7643.18,,,40.802535,-73.9532423,40.82,-73.93,member
419815,7BB5224BE1D63684,electric_bike,2024-12-10 09:09:41.001,2024-12-10 10:52:12.935,W 41 St & 8 Ave,6602.03,,,40.75640548,-73.9900262,40.76,-73.98,member
419817,6212B44BDB3FC6CC,electric_bike,2024-12-07 10:31:50.450,2024-12-07 14:08:10.337,Crotona Ave & Crotona Park N,8257.03,,,40.84234,-73.89409,40.84,-73.89,casual
419819,DAC0DEA84AA0C979,electric_bike,2024-12-12 15:44:26.378,2024-12-12 16:06:11.461,Beverley Rd & Flatbush Ave,3180.02,,,40.64499,-73.95818,40.67,-73.98,member
419821,3DA19ACEE690AAD9,electric_bike,2024-12-05 18:53:36.081,2024-12-05 19:59:13.635,Washington St & Gansevoort St,6039.06,,,40.739323,-74.008119,40.73,-74.01,member
419822,D2E74CB78667B496,electric_bike,2024-12-04 18:23:42.718,2024-12-04 18:28:23.730,Echo Pl & Grand Concourse,8379.06,,,40.849955,-73.905943,40.85,-73.9,member
419828,7DADF299C68EAA00,electric_bike,2024-12-01 01:36:08.591,2024-12-01 01:59:36.801,5 Ave & E 30 St,6248.08,,,40.7459849,-73.98629487,40.75,-73.98,casual
419829,0AA8CAF8319A332F,electric_bike,2024-12-10 12:57:45.340,2024-12-10 14:02:24.280,Broadway & Battery Pl,4962.01,,,40.70463334,-74.01361706,40.75,-74.0,casual
419832,532F1F2316F2AF41,electric_bike,2024-12-02 21:50:31.645,2024-12-02 22:15:54.928,E 17 St & Broadway,5980.10,,,40.737006,-73.990134,40.8,-73.97,member
419837,A7F7317ADC873DDB,electric_bike,2024-12-06 03:39:04.772,2024-12-06 04:54:59.187,51 Ave & Van Loon St,6047.03,,,40.73832,-73.87913,40.74,-73.88,casual
419839,F55F6C8F4F0AD6B9,electric_bike,2024-12-12 23:14:54.139,2024-12-13 00:15:49.096,St Marks Pl & 1 Ave,5626.13,,,40.72779126,-73.98564945,40.74,-73.98,member
419843,33CC562D3AA5AA5B,electric_bike,2024-12-03 08:10:24.600,2024-12-03 08:17:58.507,Echo Pl & Grand Concourse,8379.06,,,40.849955,-73.905943,40.85,-73.91,member
419844,9F26DD87DC0EE2A7,electric_bike,2024-12-04 18:57:10.705,2024-12-04 19:58:39.529,State St & Smith St,4522.07,,,40.68917,-73.9886,40.69,-73.95,member
419849,BFF1AA429C88B4A2,electric_bike,2024-12-09 16:42:19.718,2024-12-09 17:01:29.078,Lenox Ave & W 126 St,7720.03,,,40.808442,-73.9452087,40.8,-73.95,member
419852,9108570E99B93880,electric_bike,2024-12-14 17:17:13.364,2024-12-14 18:17:22.038,8 Ave & W 27 St,6297.07,,,40.747968,-73.996637,40.75,-74.0,casual
419858,0A1BBFAB9F661C4B,electric_bike,2024-12-07 05:36:54.326,2024-12-07 06:23:54.845,E 103 St & Lexington Ave,7463.09,,,40.7903051,-73.94755757,40.78,-73.93,casual
419863,F850DC82FB0D1AF4,electric_bike,2024-12-10 15:43:07.215,2024-12-10 15:47:04.854,5 Ave & W 131 St,7735.05,,,40.81014,-73.93973,40.81,-73.95,member
419865,75F0D7D52DB5E895,electric_bike,2024-12-01 18:32:07.969,2024-12-01 23:01:44.045,W 54 St & 11 Ave,6955.05,,,40.768333,-73.992573,40.81,-73.94,member
419868,1BAB4DE7F5CDCC1B,electric_bike,2024-12-11 10:05:04.531,2024-12-11 11:09:58.020,Broadway & W 61 St,7014.12,,,40.77003010255044,-73.9819684624672,40.76,-73.97,member
419872,EA7404C0701756DD,electric_bike,2024-12-12 10:06:34.083,2024-12-12 10:21:54.712,Broadway & W 61 St,7014.12,,,40.77003010255044,-73.9819684624672,40.76,-73.98,member
419881,3A03EBB8EF9F7A61,electric_bike,2024-12-12 08:32:20.234,2024-12-12 08:55:11.672,W 54 St & 11 Ave,6955.05,,,40.768333,-73.992573,40.76,-73.97,member
419887,E99EDD4412D38216,electric_bike,2024-12-12 14:40:13.673,2024-12-12 15:40:16.163,Greenwich Ave & 8 Ave,6072.06,,,40.7390169121,-74.0026376103,40.73,-74.0,member
419892,22E7353A508D87A4,electric_bike,2024-12-12 13:34:29.693,2024-12-12 14:30:10.622,South St & Gouverneur Ln,4953.04,,,40.70355377,-74.00670227,40.74,-73.98,member
419895,F652F05A12D3CBFF,electric_bike,2024-12-02 19:14:13.057,2024-12-02 19:33:25.750,University Pl & E 14 St,5905.14,,,40.734814,-73.992085,40.74,-73.97,member
419905,80294A38714D3390,electric_bike,2024-12-01 20:59:01.432,2024-12-01 21:06:37.726,1 Ave & E 118 St,7596.11,,,40.797459,-73.934499,40.81,-73.94,casual
419909,82C70FCACF9BFBCD,electric_bike,2024-12-12 16:53:12.136,2024-12-12 16:57:06.578,E 160 St & Tinton Ave,7931.05,,,40.820302,-73.903944,40.82,-73.91,member
419917,84550F83898CEF97,classic_bike,2024-12-12 14:08:38.972,2024-12-13 15:08:30.787,Forsyth St & Canal St,5270.07,,,40.7158155,-73.99422366,,,member
419922,BFADC03C4F7E28E0,electric_bike,2024-12-12 13:03:50.542,2024-12-12 13:16:31.877,1 Ave & E 44 St,6379.03,,,40.75001986,-73.96905301,40.75,-73.99,member
419923,0E4A6C93AF0D1CA3,electric_bike,2024-12-04 07:21:36.611,2024-12-04 07:39:54.349,Willis Ave & E 141 St,7759.08,,,40.81093,-73.921606,40.81,-73.93,member
419924,2474FA12FCEAD747,electric_bike,2024-12-01 12:23:37.570,2024-12-01 12:30:15.233,Beverley Rd & Nostrand Ave,3132.09,,,40.64507,-73.9488,40.63,-73.95,member
419925,3A0F19184A3B87EE,electric_bike,2024-12-09 10:38:58.391,2024-12-09 10:47:37.967,Greenwich Ave & 8 Ave,6072.06,,,40.7390169121,-74.0026376103,40.75,-74.0,casual
419928,052C3C997933A275,classic_bike,2024-12-11 20:33:15.449,2024-12-12 21:33:11.926,Southern Blvd & Tiffany St,7867.04,,,40.818185,-73.894143,,,member
419939,23AEFAEC4B78DA29,electric_bike,2024-12-06 08:23:44.653,2024-12-06 08:25:25.883,Adam Clayton Powell Blvd & W 130 St,7774.02,,,40.812346,-73.946168,40.81,-73.95,member
419941,1BC249765A685D05,electric_bike,2024-12-05 08:58:28.324,2024-12-05 09:08:55.958,W 37 St & 5 Ave,6398.06,,,40.75038009,-73.98338988,40.75,-74.0,member
419948,5008D772C6868AA7,electric_bike,2024-12-08 13:59:06.314,2024-12-08 14:40:46.896,Bedford Ave & Nassau Ave,5550.05,,,40.72311651,-73.95212324,40.74,-73.99,member
419961,E6E228C079B7F797,classic_bike,2024-11-30 13:46:41.421,2024-12-01 14:46:33.133,Central Park S & Grand Army Plaza,6839.15,,,40.764555,-73.973473,,,casual
419963,2129735A6A118DAB,electric_bike,2024-12-05 04:09:14.770,2024-12-05 04:45:07.939,Bedford Ave & Nassau Ave,5550.05,,,40.72311651,-73.95212324,40.69,-73.94,casual
419986,4599E6A441ECEE65,electric_bike,2024-12-12 09:38:51.465,2024-12-12 09:53:33.984,E 47 St & Park Ave,6584.12,,,40.75510267,-73.97498696,40.76,-73.98,member
419994,A041AF487E9324D2,electric_bike,2024-12-03 13:04:15.942,2024-12-03 13:40:26.436,Hudson St & W 13 St,6115.06,,,40.74005708567285,-74.0052741765976,40.76,-74.0,casual
419998,BD11F5DBC1060515,electric_bike,2024-12-12 13:04:16.560,2024-12-12 14:03:39.206,Hancock St & Wyckoff Ave,4735.16,,,40.6972,-73.90674,40.7,-73.91,casual
420008,6D2C3BA83FD7EDEB,electric_bike,2024-12-11 18:05:00.506,2024-12-11 18:14:37.493,Convent Ave & W 151 St,8049.10,,,40.82831,-73.942924,40.81,-73.94,member
420010,7BFD571AB432ABA2,electric_bike,2024-12-04 09:32:58.955,2024-12-04 10:47:02.966,E 54 St & 1 Ave,6608.09,,,40.756265,-73.964179,40.8,-73.92,member
420016,D7AD5C9619FA4225,electric_bike,2024-12-13 14:49:21.346,2024-12-13 15:10:59.422,E 160 St & Tinton Ave,7931.05,,,40.820302,-73.903944,40.82,-73.91,member
420018,0F4F81F954A3C29B,electric_bike,2024-12-14 14:05:00.440,2024-12-14 15:11:30.407,Wards Meadow Comfort Station,7327.01,,,40.78294,-73.93077,40.78,-73.95,casual
420032,E1351AC1049E9A82,electric_bike,2024-12-12 14:09:38.770,2024-12-12 14:31:59.745,Devoe St & Morgan Ave,5282.02,,,40.713811,-73.93515,40.73,-73.95,member
420033,88ADD09A16E6FECB,electric_bike,2024-12-08 19:47:50.288,2024-12-08 19:52:53.423,Macombs Pl & W 152 St,8029.28,,,40.826406,-73.937948,40.81,-73.95,member
420035,00EC356B16BE5BE4,electric_bike,2024-12-13 20:27:24.658,2024-12-13 21:45:32.977,27 Ave & 9 St,7098.05,,,40.7739825,-73.9309134,40.75,-73.95,member
